3550
3591
4392
3877
3936
4008
4157
5853
5313
4530
5852
4753
5524
6142
6847
5860
5494
5590
7160
6546
7435
6189
6371
6520
7926
6888
7670
7261
9788
8356
10155
7865
8103
8305
8513
8634
8900
9218
9291
9483
9792
12073
10605
10387
11749
11671
14399
12818
11560
11686
12813
16301
12489
12701
14574
13152
13529
14539
13915
14269
15353
15347
15615
15943
15624
18372
16552
17047
16837
17033
19252
20526
17975
19053
18480
21710
20164
22573
24204
20070
22893
20781
22310
22255
22236
22246
24465
25299
23491
26635
24315
25106
28235
28114
26697
32927
31851
27829
27644
115
