129
135
154
152
164
177
194
248
235
227
300
251
378
385
415
321
337
356
452
391
440
427
456
465
620
502
663
538
684
577
701
632
651
683
706
746
752
775
840
855
871
1118
951
1032
1285
1010
1229
1342
1097
1133
1253
1474
1226
1581
1474
1299
1335
1874
1432
1450
1588
1501
1543
2237
1731
1663
2301
2443
1786
1806
2295
2103
1957
1996
2045
2115
2172
2218
2666
3299
2885
2502
2580
2740
3798
2937
3629
3990
3159
3238
3308
3441
3977
4382
4513
3814
4419
4953
3409
118
