62
70
95
85
126
101
110
116
154
148
194
151
163
170
225
240
218
227
239
309
333
287
302
309
325
351
370
386
494
519
558
473
555
533
550
577
609
631
676
732
754
792
818
857
911
1172
1379
1051
1092
1198
1341
1236
1325
1356
1457
1476
1568
1628
1732
1975
1897
2448
2374
2168
2246
2372
2501
3239
2820
3029
3121
3299
3468
3795
3980
4225
5193
4812
5167
5746
6688
6721
9039
9325
10083
9666
13990
13140
14212
16898
20554
25003
30715
41899
53364
78931
135210
234696
541934
116
