216851
219330
223468
232337
239116
238784
253170
267507
276852
291794
316142
306218
339160
337820
361485
365189
376040
400744
410258
422134
455551
455408
486993
496078
519588
539775
565045
582116
596252
621761
661231
674669
703143
736212
744998
778800
804232
835191
873389
910325
941638
951929
1.00799e+06
1.02814e+06
1.09648e+06
1.13162e+06
1.13697e+06
1.2168e+06
1.25086e+06
1.32814e+06
1.37728e+06
1.411e+06
1.50352e+06
1.51543e+06
1.59287e+06
1.64286e+06
1.73561e+06
1.81675e+06
1.8657e+06
1.94954e+06
2.0297e+06
2.12092e+06
2.18374e+06
2.27594e+06
2.38559e+06
2.59178e+06
2.63181e+06
2.80276e+06
2.88954e+06
3.06464e+06
3.17599e+06
3.34648e+06
3.51906e+06
3.72213e+06
3.97109e+06
4.22389e+06
4.35041e+06
4.64319e+06
4.84982e+06
5.31248e+06
5.71582e+06
6.07587e+06
6.53988e+06
7.16125e+06
7.50993e+06
8.08028e+06
9.15926e+06
9.97424e+06
1.0959e+07
1.21722e+07
1.3168e+07
1.51073e+07
1.78667e+07
2.02934e+07
2.38607e+07
3.03868e+07
4.41527e+07
6.6426e+07
1.22006e+08
122
